,ape_code,revenue_2022,resultat_exploitation_ratio_2022,last_number_of_employees,enrollment,equity_2022,current_assets_2022,gross_operating_ebitda_ratio_2022,net_result_2022,current_liabilities_2022,capital,roe_2022,net_debt_2022,reimbursement_ratio_2022,siren,siret,robustness_ratio_2022,societeinfo_growth_ratio_2022,gross_operating_ebitda_2022,resultat_d_exploitation_2022,solvability_ratio_2022,resultat_exploitation_ratio,net_result,current_assets,equity,current_liabilities,revenue,robustness_ratio,solvability_ratio,net_debt,gross_operating_ebitda,gross_operating_ebitda_ratio,CAGR_18_22,RCI_2022,RCI,total_fonds,equity_costs,RdtCpx_2022,RdtCpx,reimbursement_ratio,RCI_21_22,capital_moy_sect,enrollment_moy_sect,last_number_of_employees_moy_sect,employees_number_for_linkedin_moy_sect,revenue_2022_moy_sect,net_result_2022_moy_sect,equity_2022_moy_sect,roe_2022_moy_sect,net_debt_2022_moy_sect,current_assets_2022_moy_sect,current_liabilities_2022_moy_sect,solvability_ratio_2022_moy_sect,gross_operating_ebitda_2022_moy_sect,gross_operating_ebitda_ratio_2022_moy_sect,gross_operating_ebitda_ratio_moy_sect,reimbursement_ratio_2022_moy_sect,robustness_ratio_2022_moy_sect,societeinfo_growth_ratio_2022_moy_sect,resultat_exploitation_ratio_2022_moy_sect,resultat_d_exploitation_2022_moy_sect,resultat_exploitation_ratio_moy_sect,net_result_moy_sect,current_assets_moy_sect,equity_moy_sect,current_liabilities_moy_sect,revenue_moy_sect,reimbursement_ratio_moy_sect,robustness_ratio_moy_sect,solvability_ratio_moy_sect,net_debt_moy_sect,gross_operating_ebitda_moy_sect,CAGR_18_22_moy_sect,RCI_2022_moy_sect,RCI_moy_sect,total_fonds_moy_sect,equity_costs_moy_sect,enrollment_sum,last_number_of_employees_sum,employees_number_for_linkedin_sum,revenue_2022_sum,roe_2022_sum,net_debt_2022_sum,gross_operating_ebitda_2022_sum,resultat_d_exploitation_2022_sum,net_result_sum,revenue_sum,net_debt_sum,pdm,pdm_2022,classification
2153,4222Z,23649962.0,0.0654820502460004,137.0,137.0,6135892.0,13941928.0,0.0923067445097797,1130683.0,6135892.0,300000.0,0.1842736149854006,9618125.0,1.5675186264686536,342715604.0,34271560400019.0,0.0478090831604718,0.0525611145113562,2183051.0,1548648.0,2.2721925353314565,0.0772606758044407,898115.0,8981295.0,4621653.25,4621653.5,19726512.6,0.0480745794397956,1.9932015663251448,7258358.2,1950469.75,0.1034353540540528,0.135478126008812,0.1448472694719829,0.2060066177459775,11880011.45,0.0494513838200046,0.1842736149854006,0.194327646713868,1.000000054093197,0.0,1069693.2666666666,163.86666666666667,163.86666666666667,179.8,17824981.0,1130683.0,6135892.0,0.1842736149854006,9618125.0,13941928.0,6135892.0,2.2721925353314565,2183051.0,0.0923067445097797,0.0642592477216272,1.5675186264686536,0.0478090831604718,0.0525611145113562,0.0654820502460004,1548648.0,0.049518003858946,678532.9277777778,12261931.92222222,3385981.477777778,3828799.483333333,23234733.034444444,1.148919672256661,0.0286345926410792,2.94048361297182,10516857.791111112,1311764.9111111113,0.0892689116632177,0.1448472694719829,0.1116822323257947,13902839.26888889,0.0457829438372941,2458.0,2458.0,1798.0,35649962.0,0.1842736149854006,9618125.0,2183051.0,1548648.0,10177993.916666666,348520995.51666665,157752866.86666667,0.0566006434440379,0.6633937506020343,Pépite
2156,4222Z,15009278.0,0.0807318646506514,90.0,90.0,3015760.0,7112973.0,0.1223938286705063,781316.0,3898915.0,2063658.0,0.2590776454359763,5405541.0,1.792430763721251,537915969.0,53791596900134.0,0.0520555352495969,0.0058023043027357,1837043.0,1211727.0,1.8243467733972143,0.0498907552684022,616641.75,6592224.25,2882097.75,3683703.0,13267924.6,0.0498778602355974,1.7961606272347588,5251525.2,1214492.25,0.0923287919001741,0.1199478658623975,0.2430933106994335,0.2120121178416695,8133622.95,0.047717183152681,0.2590776454359763,0.2139558764098129,1.278132568543173,0.09,1069693.2666666666,163.86666666666667,163.86666666666667,179.8,17824981.0,1130683.0,6135892.0,0.1842736149854006,9618125.0,13941928.0,6135892.0,2.2721925353314565,2183051.0,0.0923067445097797,0.0642592477216272,1.5675186264686536,0.0478090831604718,0.0525611145113562,0.0654820502460004,1548648.0,0.049518003858946,678532.9277777778,12261931.92222222,3385981.477777778,3828799.483333333,23234733.034444444,1.148919672256661,0.0286345926410792,2.94048361297182,10516857.791111112,1311764.9111111113,0.0892689116632177,0.1448472694719829,0.1116822323257947,13902839.26888889,0.0457829438372941,2458.0,2458.0,1798.0,35649962.0,0.1842736149854006,9618125.0,2183051.0,1548648.0,10177993.916666666,348520995.51666665,157752866.86666667,0.038069226160481,0.4210180644792833,Pépite
2217,4399C,1433051.0,0.1093185099483549,8.0,8.0,836495.0,930071.0,0.184410743232446,134538.0,836493.0,450000.0,0.1608353905283355,539193.0,0.6445860405621073,790634133.0,79063413300017.0,0.0938822135429932,-0.1694422420668039,264270.0,156659.0,1.1118694358470425,0.0975166467647594,80760.25,637409.75,682987.5,682989.0,1301813.75,0.0886468603720159,0.959512559992088,404899.4,110181.75,0.108639624230256,0.5182756022522926,1.4377097180961338,-1.771864390045909,1087886.9,0.0613905563161023,0.1608353905283355,0.1182455755046761,1.0000021962334595,0.75,163487.77777777778,32.388888888888886,32.388888888888886,13.5,6868296.0,180584.42857142852,1280319.2857142857,0.1288156960589515,3074062.8571428573,3706518.714285714,1327170.4285714286,3.16184596115068,467327.0,0.0434236773033673,0.0446793129781656,2.751302339856018,0.0148956002210565,0.0429415234253672,0.0289906471306133,337824.5,0.0341942443267499,168403.81481481483,3171229.8055555555,828041.0601851852,853936.2962962963,7770947.248148148,1.021500246660745,0.0213998611254512,4.099575202628504,2749252.880555556,350176.9166666667,0.1346698704485391,0.0738307198113605,0.0772532294076971,3577293.940740741,0.0419754113360884,583.0,583.0,135.0,68682960.0,0.7728941763537094,21518440.0,3271289.0,2026947.0,3031268.666666667,139877050.46666667,49486551.85000001,0.0093068430143244,0.020864723943173,Pépite
2255,9312Z,6647602.0,0.09870807548346,55.0,55.0,2502266.0,5185685.0,0.1790528373991102,636688.0,2765152.0,920480.0,0.2544445714404463,3576476.0,1.4292948871143196,483573465.0,48357346500018.0,0.0957770937550112,0.367852552798607,1190272.0,656172.0,1.8753706848665104,0.0148642357669722,179865.25,3414168.75,989967.5,1464052.75,6010228.2,0.0433581596351919,2.5718862649188723,3160003.0,892529.75,0.1530482189663973,-0.0556969235968342,0.2630362816784568,0.0922331030564335,4149970.5,0.0419274040622698,0.2544445714404463,0.1816880352132772,1.478889711025867,0.22,1404640.0,88.5,88.5,33.5,23915585.5,802670.5,4278115.5,0.1454845883960235,13360394.0,16180104.0,5210440.0,2.681749759075758,128416.0,0.000570618843192,0.0208062480895853,2.4867192246610847,0.0291547662081806,0.5438108476232155,-0.0018644806925407,-339514.5,-0.0113497184852475,-55083.5,3690969.0,1114899.125,1324256.75,18688182.5,1.214989260171604,0.0199044349522391,2.326539314707252,4997184.6,-6499.125,-0.0684552994565249,0.0691534921955011,-0.0319388005862287,6112083.725,0.0411752364131063,177.0,177.0,67.0,47831171.0,0.2909691767920471,26720788.0,256832.0,-679029.0,-110167.0,37376365.0,9994369.2,0.1608029084690285,0.1389805405349578,À potentiel
2259,4638B,37885336.0,0.0642328736374411,100.0,100.0,5409933.0,9544500.0,0.0786737380394356,1605771.0,5409933.0,538000.0,0.2968190179065064,6241220.0,1.15365938912737,453180481.0,45318048100021.0,0.0423850272833795,,2980581.0,2433484.0,1.7642547513989544,0.0395249286845105,316708.5,964313.0,415281.0,376481.25,21427202.75,0.0293779410855415,1.3621089470324002,2011692.0,535111.75,0.0410375130012461,0.3377038880672936,0.3883770658451054,0.5387740624762103,2426973.0,0.0385555339923435,0.2968190179065064,0.7626366243579649,0.9065698888222672,,452133.3333333333,17.22222222222222,17.22222222222222,7.333333333333333,6068552.0,45064.0,1122373.0,0.0531517479406422,892434.5,1768704.0,1122374.5,1.7395168151249822,175458.0,0.0310722357126171,0.0301007275827385,1.0308200294808254,0.0079794753644722,0.3267486100809026,0.0104874232288764,58801.0,0.0213429767651922,209395.2037037037,4555988.583333333,1832986.990740741,1834718.9444444445,14146178.216666669,1.0006396653740568,0.0154511106213834,2.29964203182873,3091847.4092592592,414413.4259259259,0.0090356735729616,0.0564818215401054,0.1097096700293241,4924834.4,0.0534315841507813,155.0,155.0,44.0,12137104.0,0.1063034958812844,1784869.0,350916.0,117602.0,1884556.8333333333,127315603.95,27826626.683333334,0.1682998947907044,3.12144775228094,Pépite
2292,5829C,18045888.0,0.2071213674827196,114.0,114.0,7619529.0,10047687.0,0.2210555113718981,2475873.0,8821280.0,2221950.0,0.3249378012735432,3470083.0,0.4554196197691484,403315815.0,40331581500031.0,0.1371987346923576,0.0325972832440624,3989143.0,3737689.0,1.139028236265032,0.1604230190392479,1172035.75,5337058.25,4136973.25,4877642.75,13060535.6,0.1113683470361526,1.0597134279274534,2425045.0,2169406.25,0.1884546047471831,0.433514133338013,2.0188020779398683,2.551145422825307,6562018.25,0.0615221102135764,0.3249378012735432,0.283307548580354,1.179036569791695,0.7,724593.4285714285,106.21428571428572,106.21428571428572,103.64285714285714,21603015.5,2140530.5,6293389.5,0.3513819432239076,9195583.0,12698004.5,6520403.5,2.001511067209859,3973811.0,0.1340973863406774,0.0890634752290959,1.506675848946086,0.0920858919360857,0.0572662111523276,0.0967732804138148,3358379.5,0.0663964835216811,560346.3452380953,6393968.982142857,3964121.083333333,4084641.4345238097,11199804.207142858,1.023980426202991,0.0532712546938541,1.914679830991972,5162030.883333333,962814.380952381,0.0987049277824778,0.3258136761064621,0.1649364866013809,9126151.966666665,0.0516604644347773,1487.0,1487.0,1451.0,43206031.0,0.7027638864478152,18391166.0,7947622.0,6716759.0,7844848.833333334,156797258.9,72268432.36666666,0.0832956882768567,0.4176705793688848,Pépite
2297,5829C,20013705.0,0.1188733920081264,125.0,125.0,7724926.0,15604878.0,0.1286118687169617,1976326.0,9231701.0,3665750.0,0.2558375316475523,11055138.0,1.4310995341573498,428292585.0,42829258500158.0,0.0987486324995796,0.4831491424264348,2574000.0,2379097.0,1.6903578224641371,0.1233201825358794,190696.0,1970805.75,1461872.75,1478123.0,13720821.4,0.0337661564597997,1.5118371494165768,3339353.2,440304.0,0.0404438868581744,0.0764960604323586,0.3101005981788988,0.3870563765425114,4801225.95,0.0452239528531249,0.2558375316475523,0.1304463743509823,1.0111160496014444,,724593.4285714285,106.21428571428572,106.21428571428572,103.64285714285714,21603015.5,2140530.5,6293389.5,0.3513819432239076,9195583.0,12698004.5,6520403.5,2.001511067209859,3973811.0,0.1340973863406774,0.0890634752290959,1.506675848946086,0.0920858919360857,0.0572662111523276,0.0967732804138148,3358379.5,0.0663964835216811,560346.3452380953,6393968.982142857,3964121.083333333,4084641.4345238097,11199804.207142858,1.023980426202991,0.0532712546938541,1.914679830991972,5162030.883333333,962814.380952381,0.0987049277824778,0.3258136761064621,0.1649364866013809,9126151.966666665,0.0516604644347773,1487.0,1487.0,1451.0,43206031.0,0.7027638864478152,18391166.0,7947622.0,6716759.0,7844848.833333334,156797258.9,72268432.36666666,0.0875067682704241,0.4632155404415647,Pépite
2298,5829C,17324230.0,0.0948294960295493,144.0,144.0,3738399.0,9576019.0,0.1172786900197007,1417296.0,5447677.0,623434.0,0.3791184408084851,8477201.0,2.267601986839821,330573775.0,33057377500229.0,0.0818100429283148,0.0175990490943905,2031763.0,1642848.0,1.7578169557409515,0.1146239005216503,0.0,0.0,0.0,-135484.75,15398268.2,0.0163620085856629,0.4394542389352379,1803828.0,-465.0,-2.7313396198775e-05,0.0594839354524234,0.3433087665702115,0.0,1803828.0,0.03,0.3791184408084851,0.3791184408084851,2.267601986839821,,724593.4285714285,106.21428571428572,106.21428571428572,103.64285714285714,21603015.5,2140530.5,6293389.5,0.3513819432239076,9195583.0,12698004.5,6520403.5,2.001511067209859,3973811.0,0.1340973863406774,0.0890634752290959,1.506675848946086,0.0920858919360857,0.0572662111523276,0.0967732804138148,3358379.5,0.0663964835216811,560346.3452380953,6393968.982142857,3964121.083333333,4084641.4345238097,11199804.207142858,1.023980426202991,0.0532712546938541,1.914679830991972,5162030.883333333,962814.380952381,0.0987049277824778,0.3258136761064621,0.1649364866013809,9126151.966666665,0.0516604644347773,1487.0,1487.0,1451.0,43206031.0,0.7027638864478152,18391166.0,7947622.0,6716759.0,7844848.833333334,156797258.9,72268432.36666666,0.0982049578419001,0.4009678648797896,Pépite
2304,5829C,10856677.0,0.0142935080411805,59.0,59.0,6501313.0,11569165.0,0.1026468780456487,329410.0,6539718.0,7500106.0,0.050668226556697,11749839.0,1.807302463363939,334416336.0,33441633600173.0,0.0303416966351674,0.3916443734593973,1114404.0,155180.0,1.769061754650583,-0.0974797887026955,-173312.5,4496208.25,2132871.75,2120087.5,9329003.5,-0.0292606781016294,1.638691148460778,6040817.8,64337.0,0.0329877085061137,0.0654962662893157,0.0654962662893157,-0.0729392645554734,8173689.55,0.0430471786147052,0.050668226556697,-0.0812578159000887,0.9940060859261696,0.19,724593.4285714285,106.21428571428572,106.21428571428572,103.64285714285714,21603015.5,2140530.5,6293389.5,0.3513819432239076,9195583.0,12698004.5,6520403.5,2.001511067209859,3973811.0,0.1340973863406774,0.0890634752290959,1.506675848946086,0.0920858919360857,0.0572662111523276,0.0967732804138148,3358379.5,0.0663964835216811,560346.3452380953,6393968.982142857,3964121.083333333,4084641.4345238097,11199804.207142858,1.023980426202991,0.0532712546938541,1.914679830991972,5162030.883333333,962814.380952381,0.0987049277824778,0.3258136761064621,0.1649364866013809,9126151.966666665,0.0516604644347773,1487.0,1487.0,1451.0,43206031.0,0.7027638864478152,18391166.0,7947622.0,6716759.0,7844848.833333334,156797258.9,72268432.36666666,0.0594972358920491,0.2512768877104217,Pépite
2306,5829C,137858118.0,0.0685777677597484,454.0,454.0,52574059.0,88664650.0,0.1109083035646838,2952707.0,60707620.0,30913310.0,0.0561628121579884,59403502.0,1.1299013834940916,394451223.0,39445122300041.0,0.0214184484949954,0.0631980619885169,15289610.0,9454002.0,1.4605192890118242,0.0590002643534155,2104181.0,69321406.0,45156015.25,47023851.25,123389052.6,0.0177908113643301,1.4886311877387242,50969071.8,11822476.25,0.096950108666669,0.0710440323404627,0.105615904121432,0.0943682400869539,96125087.05,0.0534881531116387,0.0561628121579884,0.0465980221760156,1.0413640572503793,-0.01,724593.4285714285,106.21428571428572,106.21428571428572,103.64285714285714,21603015.5,2140530.5,6293389.5,0.3513819432239076,9195583.0,12698004.5,6520403.5,2.001511067209859,3973811.0,0.1340973863406774,0.0890634752290959,1.506675848946086,0.0920858919360857,0.0572662111523276,0.0967732804138148,3358379.5,0.0663964835216811,560346.3452380953,6393968.982142857,3964121.083333333,4084641.4345238097,11199804.207142858,1.023980426202991,0.0532712546938541,1.914679830991972,5162030.883333333,962814.380952381,0.0987049277824778,0.3258136761064621,0.1649364866013809,9126151.966666665,0.0516604644347773,1487.0,1487.0,1451.0,43206031.0,0.7027638864478152,18391166.0,7947622.0,6716759.0,7844848.833333334,156797258.9,72268432.36666666,0.7869337351024316,3.1907146944369877,Pépite
2331,5829C,5625797.0,0.1718037462069818,36.0,36.0,1830593.0,5363753.0,0.2438465163247092,701116.0,2699633.0,780000.0,0.3829993887226707,3804092.0,2.0780654137757546,344894985.0,34489498500060.0,0.1246251864402501,0.0495519840811583,1371831.0,966533.0,1.9868452489653223,0.0963614822803575,349127.25,3684614.75,1372831.75,2081348.75,5001370.8,0.081433891177817,1.8078107097608112,2821647.0,1024203.75,0.2088203978934607,0.0862647373625489,0.2631698271849616,0.2177600285916373,4194478.75,0.0463647479439489,0.3829993887226707,0.2543117537892025,1.5160989320067808,0.08,724593.4285714285,106.21428571428572,106.21428571428572,103.64285714285714,21603015.5,2140530.5,6293389.5,0.3513819432239076,9195583.0,12698004.5,6520403.5,2.001511067209859,3973811.0,0.1340973863406774,0.0890634752290959,1.506675848946086,0.0920858919360857,0.0572662111523276,0.0967732804138148,3358379.5,0.0663964835216811,560346.3452380953,6393968.982142857,3964121.083333333,4084641.4345238097,11199804.207142858,1.023980426202991,0.0532712546938541,1.914679830991972,5162030.883333333,962814.380952381,0.0987049277824778,0.3258136761064621,0.1649364866013809,9126151.966666665,0.0516604644347773,1487.0,1487.0,1451.0,43206031.0,0.7027638864478152,18391166.0,7947622.0,6716759.0,7844848.833333334,156797258.9,72268432.36666666,0.0318970550575103,0.1302086044422826,Pépite
2345,5829C,105755775.0,0.1251164770907309,834.0,834.0,57094076.0,103095212.0,0.1592331955394398,15753790.0,60516210.0,5100000.0,0.2759268754958045,86187196.0,1.5095646000120924,327733432.0,32773343200022.0,0.1489638745496404,0.0926763233245997,16839830.0,13231790.0,1.7035966396441549,0.1148738065435187,0.0,0.0,0.0,0.0,91074867.6,0.029792774909928,1.7035966396441549,17237439.2,-1531.25,-1.8180598280538675e-05,0.0707231515923709,0.3699896488884356,0.0926763233245997,17237439.2,0.03,0.2759268754958045,0.2759268754958045,1.5095646000120924,,724593.4285714285,106.21428571428572,106.21428571428572,103.64285714285714,21603015.5,2140530.5,6293389.5,0.3513819432239076,9195583.0,12698004.5,6520403.5,2.001511067209859,3973811.0,0.1340973863406774,0.0890634752290959,1.506675848946086,0.0920858919360857,0.0572662111523276,0.0967732804138148,3358379.5,0.0663964835216811,560346.3452380953,6393968.982142857,3964121.083333333,4084641.4345238097,11199804.207142858,1.023980426202991,0.0532712546938541,1.914679830991972,5162030.883333333,962814.380952381,0.0987049277824778,0.3258136761064621,0.1649364866013809,9126151.966666665,0.0516604644347773,1487.0,1487.0,1451.0,43206031.0,0.7027638864478152,18391166.0,7947622.0,6716759.0,7844848.833333334,156797258.9,72268432.36666666,0.5808447688367082,2.447708631232524,Pépite
2517,4511Z,,,15.0,15.0,1964321.0,4202189.0,,0.0,1965822.0,201500.0,0.0,2508977.0,1.2772744373246532,385274782.0,38527478200015.0,,,0.0,,2.1376243627347744,0.0113247868404001,46850.0,4603533.5,1879954.75,1881453.75,6935563.0,0.0087922005671209,2.387021092947946,2984950.2,409537.75,0.0784358188401225,0.0293960782518419,0.0,0.0172111048546612,4864904.95,0.0493215979481777,0.0,0.0249208125887072,1.0007973596172992,0.0,471233.4556962025,44.44303797468354,44.44303797468354,8.488888888888889,27417145.222222224,416754.625,2577307.375,0.1481498090244766,7807323.625,9253552.5,2641937.625,3.4453786789233014,909854.5,0.0299628984779043,0.021746195767428,2.893828914236372,0.0127021686965349,-0.0061536424822812,0.020160879178235,618297.75,0.0136757593829732,211253.78691983124,8943954.833333332,1924365.3839662443,1970708.97257384,27552178.670464136,1.020796765702134,0.008581040126823,4.653491173931,7908280.370675105,573350.9662447256,0.0335326288639952,0.0663841077370244,0.039443345972834,9832645.75464135,0.0407931776756599,3511.0,3511.0,382.0,246754307.0,1.185198472195813,62458589.0,7278836.0,4946382.0,16689049.166666668,2176622114.9666667,624754149.2833333,0.0031863881894382,,Pépite
2602,3900Z,5250300.0,0.1057410052758889,28.0,28.0,1294978.0,2926929.0,0.1215176275641392,376344.0,1327773.0,150000.0,0.2906180645539924,1797264.0,1.3878722264007577,798672002.0,79867200200010.0,0.0716804754014056,0.1722399958382276,638004.0,555172.0,2.204389605753393,0.1352952284794332,327696.5,1798101.0,721842.0,753624.0,3592254.6,0.0919815832615875,3.75429068470964,1296818.6,515766.75,0.1546924488804465,0.4083988535249767,0.2353391413970869,0.3137421886743317,2018660.6,0.0478792314072013,0.2906180645539924,0.4539726145056674,1.0440290257424756,-0.09,507413.0,54.5,54.5,40.5,,,,,,,,,,,0.1023725595418652,,,,,,0.0763645300599776,479817.2083333334,4298956.416666666,2234065.083333333,2244062.75,9978179.708333332,1.0042336524465214,0.0621968051864353,1.5645617737320403,2913360.166666667,834209.4583333333,0.1958153174860928,,0.2348662353668498,5147425.25,0.051763319873862,109.0,109.0,81.0,0.0,0.0,0.0,0.0,0.0,959634.4166666667,19956359.416666664,5826720.333333334,0.1800055072670172,inf,Pépite
2640,4221Z,,,47.0,47.0,2606550.0,4043212.0,,0.0,2606549.0,140000.0,0.0,1848538.0,0.7091895417314075,432959773.0,43295977300032.0,,,0.0,,1.551174368868569,0.0579855890562938,392262.5,3624725.75,2007208.25,2007208.25,9230572.25,0.0427129696542727,1.7632747498515318,2025269.4,801455.5,0.0878529044619665,0.0108097478247133,0.0,0.2425089682182727,4032477.65,0.0548880269677378,0.0,0.1954269069988129,1.0,-0.45,494000.0,50.6,50.6,17.333333333333332,15544140.0,232305.0,4542224.0,0.05114344867184,6713364.0,8860404.0,4624837.0,1.915830547109012,1288914.0,0.0829196082896834,0.0473632278440214,1.4779905174205412,0.014944860249586,0.1112768924047868,0.0228942868502213,355872.0,0.0322660871556072,256893.9166666667,6041655.55,1960650.5,2058167.9666666663,14130343.666666668,1.0404294008934876,0.022159819979481,3.3933387856357995,4986679.37,572571.3333333334,0.050038637254296,0.0548462578918005,0.115227306076012,6947329.87,0.0452930951410996,253.0,253.0,52.0,15544140.0,0.05114344867184,6713364.0,1288914.0,355872.0,1284469.5833333335,70651718.33333334,24933396.85,0.1306489419896392,,À potentiel
2652,8291Z,33736566.0,0.4487805308933932,98.0,98.0,18099300.0,43149522.0,0.4501497870293022,11410586.0,18478709.0,800000.0,0.6304434978148327,25395624.0,1.4031274137673833,388237026.0,38823702600231.0,0.338226066043592,0.6626026006362591,15186508.0,15140314.0,2.335093972203361,0.4061735786795108,10159119.0,44251213.5,20058677.25,20714910.5,32773744.2,0.3029299611546501,2.2335623713263013,24467733.2,14774975.75,0.4291259024863868,-0.1566713447930876,0.4625135782918868,0.4316361409861183,44526410.45,0.0525244714847657,0.6304434978148327,0.5064700365523853,1.0327156791956458,0.3,241854.5,69.0,69.0,20.0,,,,,,,,,,,0.189118292228732,,,,,,0.1339259380443874,683336.2083333333,4458021.125,2361696.833333333,2473363.291666667,6373688.791666666,1.0469226770171816,0.1171105515100677,1.9066960706584155,2984474.125,1127007.2916666667,0.0358625986896344,,0.354316102629008,5346170.958333333,0.0520861408045214,138.0,138.0,40.0,0.0,0.0,0.0,0.0,0.0,1366672.4166666665,12747377.583333332,5968948.25,2.57101854759918,inf,À potentiel
